generated_packets,delivered_packets,pdr,alive_nodes,residual_energy_mean,residual_energy_std,control_packets,retransmissions,seed,method,round,selected_next_hop_risk,latency_sec,cluster_risk
100,34,0.34,100,1.9627754409012568,0.04978761790689281,8,10,0,T-GCN,48,0.16367657493226095,0.005430838999927801,0.024812129730502626
100,32,0.32,100,1.9623023925172207,0.05028450917602351,8,6,0,T-GCN,49,0.1640870104670131,0.006428196999991087,0.025365926645841738
100,46,0.46,100,1.9612554261917887,0.05176944303194209,8,8,0,T-GCN,50,0.16783645992436605,0.007866446999969412,0.025625260060081034
100,38,0.38,100,1.9993158764044083,0.0011938647869009177,30,4,0,SE-WSN,1,0.1549037587705939,0.005148987999973542,0.0
100,37,0.37,100,1.9983502827621769,0.0027326334351002565,5,13,0,SE-WSN,2,0.1551741148130885,0.00529633099995408,0.0005971366504895184
100,39,0.39,100,1.9976316731467016,0.0036770569354450913,5,5,0,SE-WSN,3,0.15665958611246877,0.00519372700000531,0.0013674446647002462
100,38,0.38,100,1.9968271405719702,0.00473938863761313,5,8,0,SE-WSN,4,0.1557096479359199,0.00497992099997191,0.0018407081651701665
100,46,0.46,100,1.9954579172369296,0.0062186249550788344,5,15,0,SE-WSN,5,0.15770614858427984,0.00525240699994356,0.002373459643336309
100,68,0.68,100,1.9934609858278827,0.008330961819294325,5,6,0,SE-WSN,6,0.15700844324234306,0.0046916640000063126,0.0031163899249034826
100,37,0.37,100,1.9924996190181474,0.009876163986107685,5,10,0,SE-WSN,7,0.15859711931397966,0.0057722730000477895,0.004179144648509985
100,39,0.39,100,1.9913758001206312,0.011258176489110788,5,15,0,SE-WSN,8,0.15680147057024413,0.004901641999936146,0.004956670446472188
100,48,0.48,100,1.9898297168237995,0.01306403846098415,5,16,0,SE-WSN,9,0.1581710638357884,0.00502752700003839,0.005653466551678428
100,34,0.34,100,1.9892397007685094,0.01389781133324502,5,6,0,SE-WSN,10,0.1578765659044933,0.004872717000012017,0.006565405239151008
100,47,0.47,100,1.9878744057922404,0.015496263100156565,30,9,0,SE-WSN,11,0.15868184584938227,0.005410819000076117,0.006986494042876203
100,42,0.42,100,1.9867544085941884,0.01687704055369335,5,10,0,SE-WSN,12,0.1568512955822076,0.004840375000071617,0.007795393430999959
100,52,0.52,100,1.9851323153564056,0.01897033276705166,5,12,0,SE-WSN,13,0.15981125540517904,0.004768169000044509,0.008494779457238427
100,38,0.38,100,1.9843872741977413,0.019748090121091078,5,7,0,SE-WSN,14,0.15910487626964212,0.0046215349999556565,0.009556205700340617
100,38,0.38,100,1.983681819254678,0.02043136590952806,5,5,0,SE-WSN,15,0.15851447630163057,0.008288598000035563,0.009951731881152824
100,41,0.41,100,1.9828024744728265,0.021548576549405868,5,5,0,SE-WSN,16,0.1583867175659218,0.0045910489999414494,0.010299719284923039
100,49,0.49,100,1.9813467853084712,0.0234492576157197,5,10,0,SE-WSN,17,0.15914989579114228,0.0045521129999315235,0.010867737359163613
100,50,0.5,100,1.9796947055014105,0.02544388467087635,5,13,0,SE-WSN,18,0.16137966149087887,0.0048969240000360514,0.011835009280517707
100,36,0.36,100,1.9791774596857585,0.02611257265892226,5,2,0,SE-WSN,19,0.16127075905653854,0.004218347999994876,0.01285242849539629
100,37,0.37,100,1.9782942175283955,0.027449357338644134,5,7,0,SE-WSN,20,0.1604114473116291,0.004725427999915155,0.013193648959947712
100,35,0.35,100,1.9775326383404757,0.028331805020881666,30,6,0,SE-WSN,21,0.16062854613099845,0.004847089000008964,0.013875265401719555
100,48,0.48,100,1.9761601764340995,0.03030968609749822,5,9,0,SE-WSN,22,0.16138556608449392,0.005641142999934345,0.014326845708095986
100,46,0.46,100,1.9746847667452228,0.032339000071778985,5,11,0,SE-WSN,23,0.16159651992287233,0.004778375999990203,0.015337666667038844
100,50,0.5,100,1.97348230965515,0.03418918220057989,5,5,0,SE-WSN,24,0.16133128884538867,0.004719477999969968,0.016376791163648978
100,36,0.36,100,1.9728390759877872,0.034970789821951544,5,5,0,SE-WSN,25,0.16156388340408923,0.00767247499993573,0.01732429117740893
100,36,0.36,100,1.9720576137621988,0.03567579536470729,5,7,0,SE-WSN,26,0.16318544908276486,0.005265550000103758,0.017726123844637284
100,41,0.41,100,1.971136397773607,0.036715727687786956,5,6,0,SE-WSN,27,0.1612886159830581,0.005602668000051381,0.018090645567126914
100,36,0.36,100,1.9703473749813443,0.037511202166848376,5,8,0,SE-WSN,28,0.16081032950920812,0.005022033000045667,0.018626680371791576
100,53,0.53,100,1.968664761753132,0.03950246001625462,5,12,0,SE-WSN,29,0.16399172922645167,0.004976483999939774,0.019037862361263997
100,37,0.37,100,1.9679634600540112,0.040269464547314344,5,7,0,SE-WSN,30,0.16256640918789445,0.004712016999974367,0.020065610328162595
100,35,0.35,100,1.9672401588701915,0.04115031234275854,30,9,0,SE-WSN,31,0.1644359694713386,0.004926562000036938,0.020462506201860135
100,47,0.47,100,1.9658878606032557,0.04325233613940076,5,7,0,SE-WSN,32,0.16372270333858474,0.005691641999987951,0.020917787853901915
100,35,0.35,100,1.9653575439425612,0.04392436271828282,5,4,0,SE-WSN,33,0.16442122265129266,0.004576935999921261,0.022001425901335706
100,40,0.4,100,1.964323522601122,0.04522509454617861,5,12,0,SE-WSN,34,0.16321013499235984,0.0046783029999915016,0.02234929863472615
100,37,0.37,100,1.963668052500983,0.045887144152915726,5,6,0,SE-WSN,35,0.16502552053703806,0.004778200000032484,0.023023241324446327
100,41,0.41,100,1.9625207066968227,0.047459275446867184,5,9,0,SE-WSN,36,0.16371966960465972,0.004906140000002779,0.023368075906585337
100,43,0.43,100,1.96128576035069,0.04909311812958217,5,11,0,SE-WSN,37,0.1644306513714384,0.004938189999961651,0.024182815109442427
100,39,0.39,100,1.9605201364311216,0.049966038779788655,5,4,0,SE-WSN,38,0.16443333318608475,0.004971577999981491,0.02503108882549672
100,40,0.4,100,1.959608607252874,0.051320451418179966,5,8,0,SE-WSN,39,0.16607820773641127,0.005014024999923095,0.025486113506476536
100,36,0.36,100,1.9589520533303446,0.052290828171692595,5,4,0,SE-WSN,40,0.16476020299879124,0.005653262000009818,0.0261891334707631
100,34,0.34,100,1.9583960695265084,0.05291655976312652,30,5,0,SE-WSN,41,0.1685193460802861,0.005589833999920302,0.026693265937473197
100,38,0.38,100,1.9577489065637115,0.053674869823677196,5,5,0,SE-WSN,42,0.16750573583253509,0.005118736999975226,0.027020356368402908
100,33,0.33,100,1.9571634592945175,0.05434444923053313,5,8,0,SE-WSN,43,0.16629277456464575,0.00889130899997781,0.027416626099950367
100,37,0.37,100,1.9563173793489184,0.05484551743810265,5,10,0,SE-WSN,44,0.1655130677414009,0.004609709999954248,0.027766944511925608
100,28,0.28,100,1.9558921250707295,0.055408086146121444,5,6,0,SE-WSN,45,0.16491528006738532,0.004437926000036896,0.028035081608427777
100,34,0.34,100,1.9551306044437635,0.05656197911217015,5,9,0,SE-WSN,46,0.16760215378810336,0.004804711999895517,0.02832880473275598
100,39,0.39,100,1.9543251810493667,0.057530777647343545,5,4,0,SE-WSN,47,0.16515938214393125,0.0070903600000065126,0.02893002591527743
100,35,0.35,100,1.9537600561572994,0.05827128054735395,5,3,0,SE-WSN,48,0.16584229120047195,0.00561616300001333,0.029437668892736316
100,43,0.43,100,1.9526105012373711,0.05934281098517518,5,10,0,SE-WSN,49,0.16737154137800736,0.005866788000048473,0.029825197983785613
100,37,0.37,100,1.9517242094966025,0.0606593183627625,5,6,0,SE-WSN,50,0.1675876942910638,0.005513040999971963,0.030391525031124505
